index,OPE ID_x,School,City_x,State,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,OPE ID_y,Address,City_y,StateCode,ZipCode,Province,Country,PostalCode
14344,009930,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN,ODESSA,TX,79762,Public,Parent Plus,38,39,495514.0,39,252003.0,,,,,,,,
14349,003604,WILLIAM MARSHALL RICE UNIVERSITY,HOUSTON,TX,77251,Private-Nonprofit,Parent Plus,32,33,953385.0,33,478698.0,,,,,,,,
14350,004952,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,,TX,NaN,Public,Parent Plus,7,7,119621.0,7,58371.0,,,,,,,,
14359,003654,UNIVERSITY OF SAINT THOMAS,HOUSTON,TX,77006,Private-Nonprofit,Parent Plus,57,57,1027941.0,57,535808.0,,,,,,,,
14363,031703,TEXAS A & M UNIVERSITY - TEXARKANA,TEXARKANA,TX,75503,Public,Parent Plus,31,31,387432.0,31,197220.0,,,,,,,,
14365,003663,WAYLAND BAPTIST UNIVERSITY - PLAINVIEW CAMPUS,PLAINVIEW,TX,79072,Private-Nonprofit,Parent Plus,28,29,480750.0,29,240375.0,,,,,,,,
14375,042808,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER EL PASO,EL PASO,TX,79905,Public,Parent Plus,1,1,3500.0,1,3500.0,,,,,,,,
14379,003616,SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY,WAXAHACHIE,TX,75165,Private-Nonprofit,Parent Plus,95,95,679879.0,95,679879.0,,,,,,,,
14395,003696,UNIVERSITY OF VERMONT AND STATE AGRICULTURAL COLLEGE,BURLINGTON,VT,5405,Public,Parent Plus,595,604,15309167.0,604,7971445.0,,,,,,,,
14400,003683,CASTLETON UNIVERSITY,CASTLETON,VT,5735,Public,Parent Plus,69,71,850658.0,71,489300.0,,,,,,,,
14403,003694,SAINT MICHAEL'S COLLEGE,COLCHESTER,VT,5439,Private-Nonprofit,Parent Plus,79,79,1734151.0,79,887767.0,,,,,,,,
14408,003754,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,BLACKSBURG,VA,24061,Public,Parent Plus,1891,1931,41274127.0,1931,21069217.0,,,,,,,,
14410,003745,UNIVERSITY OF VIRGINIA,CHARLOTTESVILLE,VA,22903,Public,Parent Plus,361,361,8734681.0,366,4503996.0,,,,,,,,
14426,003723,MARY BALDWIN UNIVERSITY,STAUNTON,VA,24401,Private-Nonprofit,Parent Plus,90,90,782131.0,90,408503.0,,,,,,,,
14432,003768,WASHINGTON AND LEE UNIVERSITY,LEXINGTON,VA,24450,Private-Nonprofit,Parent Plus,100,100,3321227.0,100,1661459.0,,,,,,,,
14439,003713,HAMPDEN SYDNEY COLLEGE,HAMPDEN-SYDNEY,VA,23943,Private-Nonprofit,Parent Plus,127,128,2442313.0,128,1396223.0,,,,,,,,
14467,003794,SAINT MARTIN'S UNIVERSITY,LACEY,WA,98503,Private-Nonprofit,Parent Plus,68,68,1224300.0,68,620219.0,,,,,,,,
14492,003828,WEST VIRGINIA UNIVERSITY - PARKERSBURG,PARKERSBURG,WV,26101,Public,Parent Plus,1,1,11740.0,1,5870.0,,,,,,,,
14497,003895,UNIVERSITY OF WISCONSIN - MADISON,MADISON,WI,53715,Public,Parent Plus,544,553,13012008.0,553,6760660.0,,,,,,,,
14499,003896,UNIVERSITY OF WISCONSIN - MILWAUKEE,MILWAUKEE,WI,53201,Public,Parent Plus,458,460,6280280.0,463,3226463.0,,,,,,,,
14502,003919,UNIVERSITY OF WISCONSIN - LACROSSE,LA CROSSE,WI,54601,Public,Parent Plus,304,308,3203775.0,308,1634138.0,,,,,,,,
14503,003920,UNIVERSITY OF WISCONSIN - OSHKOSH,OSHKOSH,WI,54901,Public,Parent Plus,379,380,4039548.0,380,2068795.0,,,,,,,,
14504,003917,UNIVERSITY OF WISCONSIN - EAU CLAIRE,EAU CLAIRE,WI,54702,Public,Parent Plus,123,123,1142201.0,124,586378.0,,,,,,,,
14506,003915,UNIVERSITY OF WISCONSIN - STOUT,MENOMONIE,WI,54751,Public,Parent Plus,105,106,1059979.0,106,539043.0,,,,,,,,
14507,003921,UNIVERSITY OF WISCONSIN - PLATTEVILLE,PLATTEVILLE,WI,53818,Public,Parent Plus,192,204,2009937.0,204,1028838.0,,,,,,,,
14511,003923,UNIVERSITY OF WISCONSIN - RIVER FALLS,RIVER FALLS,WI,54022,Public,Parent Plus,101,103,990180.0,104,517815.0,,,,,,,,
14517,005015,UNIVERSITY OF WISCONSIN - PARKSIDE,KENOSHA,WI,53141,Public,Parent Plus,51,51,488810.0,51,256192.0,,,,,,,,
14520,003892,SAINT NORBERT COLLEGE,DE PERE,WI,54115,Private-Nonprofit,Parent Plus,164,168,3227146.0,168,1632466.0,,,,,,,,
14523,020771,MILWAUKEE INSTITUTE OF ART & DESIGN,,WI,NaN,Private-Nonprofit,Parent Plus,194,195,3240760.0,195,1635058.0,,,,,,,,
14524,003925,UNIVERSITY OF WISCONSIN - SUPERIOR,SUPERIOR,WI,54880,Public,Parent Plus,14,14,110826.0,15,58563.0,,,,,,,,
14529,009259,LARAMIE COUNTY COMMUNITY COLLEGE,CHEYENNE,WY,82007,Public,Parent Plus,4,4,29512.0,4,14757.0,,,,,,,,
14532,003930,NORTHERN WYOMING COMMUNITY COLLEGE DISTRICT,SHERIDAN,WY,82801,Public,Parent Plus,6,6,54483.0,6,32207.0,,,,,,,,
14535,003937,UNIVERSIDAD DEL SAGRADO CORAZÓN,SAN JUAN,PR,914,Private-Nonprofit,Parent Plus,1,1,9000.0,1,4500.0,,,,,,,,
14537,003940,INTER AMERICAN UNIVERSITY OF PUERTO RICO - METROPOLITAN CAMPUS,SAN JUAN,PR,919,Private-Nonprofit,Parent Plus,19,19,191980.0,19,70592.0,,,,,,,,
14541,021102,COLUMBIA COLLEGE HOLLYWOOD,,CA,NaN,Private-Nonprofit,Parent Plus,41,42,572390.0,43,197429.0,,,,,,,,
14543,001506,MIAMI DADE COLLEGE,MIAMI,FL,33132,Public,Parent Plus,2,2,15100.0,3,15100.0,,,,,,,,
14549,002820,SAINT FRANCIS COLLEGE,BROOKLYN,NY,11201,Private-Nonprofit,Parent Plus,71,76,798652.0,82,416128.0,,,,,,,,
14556,003430,COLUMBIA COLLEGE OF SOUTH CAROLINA,COLUMBIA,SC,29203,Private-Nonprofit,Parent Plus,75,76,729935.0,76,371631.0,,,,,,,,
14560,003990,FLORENCE - DARLINGTON TECHNICAL COLLEGE,FLORENCE,SC,29501,Public,Parent Plus,4,4,29919.0,4,14958.0,,,,,,,,
14569,002956,CAROLINA UNIVERSITY,WINSTON SALEM,NC,27101,Private-Nonprofit,Parent Plus,19,20,232389.0,21,109348.0,,,,,,,,
14571,010170,WESTERN DAKOTA TECHNICAL COLLEGE,RAPID CITY,SD,57701,Public,Parent Plus,8,8,131330.0,8,60489.0,,,,,,,,
14577,039153,CAREER QUEST LEARNING CENTERS,LANSING,MI,48910,Proprietary,Parent Plus,1,1,3783.0,1,1892.0,,,,,,,,
14604,002385,NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,THIEF RIVER FALLS,MN,56701,Public,Parent Plus,8,8,65512.0,8,32756.0,,,,,,,,
14613,013005,OLYMPIAN ACADEMY OF COSMETOLOGY,ALAMOGORDO,NM,88310,Proprietary,Parent Plus,10,10,56134.0,12,33961.0,,,,,,,,
14616,002742,JUILLIARD SCHOOL (THE),NEW YORK,NY,10023,Private-Nonprofit,Parent Plus,35,35,958015.0,35,489512.0,,,,,,,,
14628,003453,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,LANCASTER,SC,29721,Public,Parent Plus,11,11,122600.0,11,61304.0,,,,,,,,
14630,003454,UNIVERSITY OF SOUTH CAROLINA - SALKEHATCHIE,ALLENDALE,SC,29810,Public,Parent Plus,15,15,116085.0,15,58043.0,,,,,,,,
14648,005026,INTER AMERICAN UNIVERSITY OF PUERTO RICO - ARECIBO CAMPUS,ARECIBO,PR,614,Private-Nonprofit,Parent Plus,1,1,4000.0,1,2000.0,,,,,,,,
14649,005027,INTER AMERICAN UNIVERSITY OF PUERTO RICO - BARRANQUITAS CAMPUS,BARRANQUITAS,PR,794,Private-Nonprofit,Parent Plus,1,1,3000.0,1,3000.0,,,,,,,,
14650,005028,INTER AMERICAN UNIVERSITY OF PUERTO RICO - BAYAMON CAMPUS,BAYAMON,PR,957,Private-Nonprofit,Parent Plus,7,7,48000.0,7,27000.0,,,,,,,,
14651,005029,INTER AMERICAN UNIVERSITY OF PUERTO RICO - PONCE CAMPUS,PONCE,PR,715,Private-Nonprofit,Parent Plus,5,5,42500.0,5,23000.0,,,,,,,,
14652,005034,AMERICAN UNIVERSITY IN CAIRO (THE),,,NaN,Foreign-Private,Parent Plus,1,1,23776.0,1,11888.0,,,,,,,,
14653,041245,MYCOMPUTERCAREER.COM /TECHSKILLS,WESTERVILLE,OH,43082,Proprietary,Parent Plus,18,18,271406.0,18,135698.0,,,,,,,,
14654,002033,UNIVERSITY OF MAINE PRESQUE ISLE,PRESQUE ISLE,ME,4769,Public,Parent Plus,5,5,33500.0,5,16750.0,,,,,,,,
14655,004759,CUNY YORK COLLEGE,JAMAICA,NY,11451,Public,Parent Plus,1,1,15000.0,1,7500.0,,,,,,,,
14663,001916,FT SCOTT COMMUNITY COLLEGE,FORT SCOTT,KS,66701,Public,Parent Plus,1,1,3172.0,1,1586.0,,,,,,,,
14667,002041,UNIVERSITY OF MAINE - FORT KENT,FORT KENT,ME,4743,Public,Parent Plus,4,4,31580.0,4,15790.0,,,,,,,,
14670,003856,LAWRENCE UNIVERSITY OF WISCONSIN,APPLETON,WI,54912,Private-Nonprofit,Parent Plus,51,53,950926.0,53,319643.0,,,,,,,,
14677,002968,SAINT AUGUSTINE'S UNIVERSITY,RALEIGH,NC,27610,Private-Nonprofit,Parent Plus,112,112,1258765.0,114,625495.0,,,,,,,,
14678,013263,SOUTH HILLS SCHOOL OF BUSINESS & TECHNOLOGY,STATE COLLEGE,PA,16801,Proprietary,Parent Plus,18,18,305491.0,18,101642.0,,,,,,,,
14680,007678,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,TULSA,OK,74115,Proprietary,Parent Plus,25,25,678067.0,27,325375.0,,,,,,,,
14683,005373,LAKE WASHINGTON INSTITUTE OF TECHNOLOGY,KIRKLAND,WA,98034,Public,Parent Plus,2,2,25500.0,4,17417.0,,,,,,,,
14684,011824,WISCONSIN INDIANHEAD TECHNICAL COLLEGE,SHELL LAKE,WI,54871,Public,Parent Plus,2,2,10000.0,2,8000.0,,,,,,,,
14698,010491,HENNEPIN TECHNICAL COLLEGE -,BROOKLYN PARK,MN,55445,Public,Parent Plus,1,1,8167.0,1,4083.0,,,,,,,,
14710,007350,ANOKA TECHNICAL COLLEGE,ANOKA,MN,55303,Public,Parent Plus,1,1,6500.0,1,3250.0,,,,,,,,
14711,005544,ALEXANDRIA TECHNICAL AND COMMUNITY COLLEGE,ALEXANDRIA,MN,56308,Public,Parent Plus,5,5,52339.0,5,26170.0,,,,,,,,
14713,002011,LOUISIANA STATE UNIVERSITY AT ALEXANDRIA,ALEXANDRIA,LA,71302,Public,Parent Plus,29,29,281140.0,29,135210.0,,,,,,,,
14725,006322,SIGNATURE HEALTHCARE BROCKTON HOSPITAL SCHOOL OF NURSING,,MA,NaN,Private-Nonprofit,Parent Plus,1,1,25256.0,1,12628.0,,,,,,,,
14727,006225,TRINITY COLLEGE OF NURSING & HEALTH SCIENCES,ROCK ISLAND,IL,61201,Private-Nonprofit,Parent Plus,3,3,37912.0,3,20734.0,,,,,,,,
14735,006467,SAINT JOSEPH'S COLLEGE OF NURSING AT ST JOSEPH'S HOSPITAL HEALTH CENTE,SYRACUSE,NY,13203,Private-Nonprofit,Parent Plus,22,22,386266.0,26,195735.0,,,,,,,,
14739,031042,CAROLINAS COLLEGE OF HEALTH SCIENCES,CHARLOTTE,NC,28232,Public,Parent Plus,6,6,86649.0,6,30762.0,,,,,,,,
14743,010998,PENNSYLVANIA INSTITUTE OF TECHNOLOGY,MEDIA,PA,19063,Private-Nonprofit,Parent Plus,20,27,73732.0,42,57063.0,,,,,,,,
14745,006565,READING HOSPITAL SCHOOL OF HEALTH SCIENCES,,PA,NaN,Private-Nonprofit,Parent Plus,2,2,10584.0,2,10584.0,,,,,,,,
14746,021274,YTI CAREER INSTITUTE,,PA,NaN,Proprietary,Parent Plus,20,20,113633.0,26,50547.0,,,,,,,,
14750,021073,PENNSYLVANIA ACADEMY OF THE FINE ARTS,,PA,NaN,Private-Nonprofit,Parent Plus,8,8,202373.0,8,104570.0,,,,,,,,
14752,013214,ROXBOROUGH MEMORIAL HOSPITAL,,PA,NaN,Proprietary,Parent Plus,6,6,66464.0,6,33232.0,,,,,,,,
14754,003668,WHARTON COUNTY JUNIOR COLLEGE,WHARTON,TX,77488,Public,Parent Plus,1,1,10000.0,1,5000.0,,,,,,,,
14764,006693,UNIVERSITY OF LONDON - LONDON SCHOOL OF ECONOMICS & POLITICAL SCIENCE,,,NaN,Foreign-Public,Parent Plus,3,3,148656.0,3,49552.0,,,,,,,,
14765,006695,UNIVERSITY OF LONDON - UNIVERSITY COLLEGE LONDON,,,NaN,Foreign-Public,Parent Plus,6,6,288243.0,6,144122.0,,,,,,,,
14774,010501,LAKEVIEW COLLEGE OF NURSING,DANVILLE,IL,61832,Private-Nonprofit,Parent Plus,11,11,118028.0,16,72071.0,,,,,,,,
14775,006756,NORTHSHORE TECHNICAL COMMUNITY COLLEGE,BOGALUSA,LA,70427,Public,Parent Plus,1,1,2200.0,1,1100.0,,,,,,,,
14778,031240,NORTHWESTERN TECHNOLOGICAL INSTITUTE,SOUTHFIELD,MI,48075,Proprietary,Parent Plus,2,2,13224.0,2,6612.0,,,,,,,,
14779,005263,MINNESOTA WEST COMMUNITY AND TECHNICAL COLLEGE,GRANITE FALLS,MN,56241,Public,Parent Plus,5,5,21278.0,5,10639.0,,,,,,,,
14784,031207,NEW YORK CONSERVATORY FOR DRAMATIC ARTS (THE),NEW YORK,NY,10011,Proprietary,Parent Plus,56,56,1779121.0,56,889568.0,,,,,,,,
14785,008278,TERRA STATE COMMUNITY COLLEGE,FREMONT,OH,43420,Public,Parent Plus,7,8,73023.0,8,36512.0,,,,,,,,
14803,004927,UNIVERSITY OF SOUTH CAROLINA - UNION,UNION,SC,29379,Public,Parent Plus,4,4,32425.0,4,16213.0,,,,,,,,
14810,001177,COGSWELL UNIVERSITY OF SILICON VALLEY,SAN JOSE,CA,95134,Proprietary,Parent Plus,39,39,491592.0,39,257756.0,,,,,,,,
14811,002896,VILLA MARIA COLLEGE OF BUFFALO,BUFFALO,NY,14225,Private-Nonprofit,Parent Plus,9,9,105740.0,9,52870.0,,,,,,,,
14814,010453,WASHINGTON STATE COMMUNITY COLLEGE,MARIETTA,OH,45750,Public,Parent Plus,1,1,4952.0,1,1238.0,,,,,,,,
14815,031136,SOUTHERN CALIFORNIA INSTITUTE OF TECHNOLOGY,ANAHEIM,CA,92801,Proprietary,Parent Plus,31,31,167176.0,37,76122.0,,,,,,,,
14821,032423,CAREER NETWORKS INSTITUTE,SANTA ANA,CA,92705,Proprietary,Parent Plus,3,3,40519.0,3,20259.0,,,,,,,,
14825,008073,BUTTE COLLEGE,,CA,NaN,Public,Parent Plus,3,3,56877.0,3,27688.0,,,,,,,,
14837,002691,CUNY BOROUGH OF MANHATTAN COMMUNITY COLLEGE,NEW YORK,NY,10007,Public,Parent Plus,4,4,45920.0,4,22960.0,,,,,,,,
14839,001606,BRIGHAM YOUNG UNIVERSITY - HAWAII,LAIE,HI,96762,Private-Nonprofit,Parent Plus,3,3,11875.0,3,11875.0,,,,,,,,
14842,007291,ST. LUKE'S COLLEGE,SIOUX CITY,IA,51104,Private-Nonprofit,Parent Plus,12,12,180005.0,12,90003.0,,,,,,,,
14844,010779,PORTER AND CHESTER INSTITUTE,STRATFORD,CT,6615,Proprietary,Parent Plus,84,84,555183.0,126,288035.0,,,,,,,,
14848,002339,CENTRAL LAKES COLLEGE,BRAINERD,MN,56401,Public,Parent Plus,3,3,26857.0,3,13429.0,,,,,,,,
14850,012364,ST. PAUL'S SCHOOL OF NURSING,REGO PARK,NY,11374,Proprietary,Parent Plus,4,4,33796.0,4,15428.0,,,,,,,,
14853,006577,UPMC SHADYSIDE,PITTSBURGH,PA,15232,Private-Nonprofit,Parent Plus,1,1,25187.0,1,12594.0,,,,,,,,
14859,006583,WESTERN PENNSYLVANIA HOSPITAL SCHOOL OF NURSING,PITTSBURGH,PA,15224,Private-Nonprofit,Parent Plus,13,13,136572.0,13,36470.0,,,,,,,,
14861,002697,QUEENSBOROUGH COMMUNITY COLLEGE-CUNY,BAYSIDE,NY,11364,Public,Parent Plus,1,1,10000.0,1,5000.0,,,,,,,,
14864,006445,BILL AND SANDRA POMEROY COLLEGE OF NURSING AT CROUSE HOSPITAL,SYRACUSE,NY,13210,Private-Nonprofit,Parent Plus,2,2,20500.0,2,10250.0,,,,,,,,
14874,006417,HOLY NAME MEDICAL CENTER SCHOOL OF NURSING,ENGLEWOOD CLIFFS,NJ,7632,Private-Nonprofit,Parent Plus,8,8,94330.0,8,47168.0,,,,,,,,
14876,040386,BRIDGEVALLEY COMMUNITY AND TECHNICAL COLLEGE,SOUTH CHARLESTON,WV,25303,Public,Parent Plus,5,5,28482.0,5,14242.0,,,,,,,,
14880,004033,ASHEVILLE BUNCOMBE TECHNICAL COMMUNITY COLLEGE,ASHEVILLE,NC,28801,Public,Parent Plus,4,4,37041.0,10,15055.0,,,,,,,,
14885,003167,UNIVERSITY OF SCIENCE & ARTS OF OKLAHOMA,CHICKASHA,OK,73018,Public,Parent Plus,13,13,116350.0,13,56645.0,,,,,,,,
14888,032943,BLUE CLIFF COLLEGE,METAIRIE,LA,70002,Proprietary,Parent Plus,21,21,188319.0,26,94282.0,,,,,,,,
14891,007705,ROYAL COLLEGE OF SURGEONS IN IRELAND,,,NaN,Foreign-Private,Parent Plus,5,7,363000.0,7,181500.0,,,,,,,,
14893,007121,FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY,ANKENY,IA,50021,Private-Nonprofit,Parent Plus,4,4,38700.0,4,19350.0,,,,,,,,
14901,001504,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",BRADENTON,FL,34207,Public,Parent Plus,13,13,240026.0,13,93419.0,,,,,,,,
14910,022769,COMMUNITY COLLEGE OF AURORA CENTRETECH CAMPUS,,CO,NaN,Public,Parent Plus,4,4,56004.0,4,28002.0,,,,,,,,
14915,002389,UNIVERSITY OF MINNESOTA MORRIS,MORRIS,MN,56267,Public,Parent Plus,23,26,235891.0,26,119944.0,,,,,,,,
14918,025964,SPARTAN COLLEGE OF AERONAUTICS & TECHNOLOGY,INGLEWOOD,CA,90301,Proprietary,Parent Plus,18,19,194961.0,19,97486.0,,,,,,,,
14920,030709,SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES,CAPE GIRARDEAU,MO,63703,Private-Nonprofit,Parent Plus,8,8,116928.0,8,59997.0,,,,,,,,
14930,042213,PHILADELPHIA TECHNICIAN TRAINING INSTITUTE,PHILADELPHIA,PA,19138,Private-Nonprofit,Parent Plus,1,1,13238.0,1,6619.0,,,,,,,,
14949,008370,UNIVERSITY OF VICTORIA,,,NaN,Foreign-Public,Parent Plus,5,5,103486.0,5,51743.0,,,,,,,,
14952,008377,UNIVERSITEIT VAN AMSTERDAM,,,NaN,Foreign-Public,Parent Plus,9,9,168488.0,9,84244.0,,,,,,,,
14956,002596,ATLANTIC CAPE COMMUNITY COLLEGE,MAYS LANDING,NJ,8330,Public,Parent Plus,2,2,15000.0,2,7500.0,,,,,,,,
14969,005448,DURHAM TECHNICAL COMMUNITY COLLEGE,DURHAM,NC,27703,Public,Parent Plus,1,1,12500.0,1,6250.0,,,,,,,,
14978,008670,UNIVERSITY OF NEW SOUTH WALES (THE),,,NaN,Foreign-Public,Parent Plus,1,1,47399.0,1,15799.0,,,,,,,,
14979,008693,"CITY, UNIVERSITY OF LONDON",,,NaN,Foreign-Public,Parent Plus,1,1,41205.0,1,13735.0,,,,,,,,
14993,003031,THE CLEVELAND INSTITUTE OF MUSIC,CLEVELAND,OH,44106,Private-Nonprofit,Parent Plus,14,14,366225.0,14,183110.0,,,,,,,,
14995,007649,ROCKY MOUNTAIN COLLEGE OF ART + DESIGN,,CO,NaN,Proprietary,Parent Plus,62,63,568040.0,65,283541.0,,,,,,,,
15007,004480,DE ANZA COMMUNITY COLLEGE,CUPERTINO,CA,95014,Public,Parent Plus,4,4,84000.0,4,21000.0,,,,,,,,
15008,005208,COLLEGE OF WESTCHESTER (THE),WHITE PLAINS,NY,10602,Proprietary,Parent Plus,11,11,78264.0,12,37563.0,,,,,,,,
15009,040414,MOUNTWEST COMMUNITY AND TECHNICAL COLLEGE,HUNTINGTON,WV,25701,Public,Parent Plus,1,1,3255.0,1,1628.0,,,,,,,,
15010,003819,OHIO VALLEY UNIVERSITY,VIENNA,WV,26105,Private-Nonprofit,Parent Plus,14,14,132345.0,14,74173.0,,,,,,,,
15031,002710,COOPER UNION FOR THE ADVANCEMENT OF SCIENCE & ART (THE),NEW YORK,NY,10003,Private-Nonprofit,Parent Plus,23,23,353508.0,23,176754.0,,,,,,,,
15034,021506,COSMETOLOGY AND SPA ACADEMY,,IL,NaN,Proprietary,Parent Plus,4,4,43966.0,4,21984.0,,,,,,,,
15062,002337,BETHANY LUTHERAN COLLEGE,MANKATO,MN,56001,Private-Nonprofit,Parent Plus,18,18,202114.0,18,101548.0,,,,,,,,
15064,020995,CENTRAL COMMUNITY COLLEGE,,NE,NaN,Public,Parent Plus,15,15,78166.0,15,40672.0,,,,,,,,
15070,003609,SAN JACINTO COMMUNITY COLLEGE DISTRICT,PASADENA,TX,77501,Public,Parent Plus,7,7,71077.0,14,14490.0,,,,,,,,
15087,006606,BAPTIST HEALTH SYSTEM SCHOOL OF HEALTH PROFESSIONS,,TX,NaN,Proprietary,Parent Plus,6,6,55200.0,6,29600.0,,,,,,,,
15091,009808,"UNIVERSITY OF STRATHCLYDE, GLASGOW",,,NaN,Foreign-Public,Parent Plus,3,3,96288.0,3,48144.0,,,,,,,,
15096,002557,MID-PLAINS COMMUNITY COLLEGE,NORTH PLATTE,NE,69101,Public,Parent Plus,3,3,14920.0,3,7460.0,,,,,,,,
15097,011715,JOSEPH F. MCCLOSKEY SCHOOL OF NURSING AT SCHUYLKILL HEALTH,POTTSVILLE,PA,17901,Private-Nonprofit,Parent Plus,3,3,19300.0,3,6433.0,,,,,,,,
15099,025561,ETI SCHOOL OF SKILLED TRADES,,IL,NaN,Proprietary,Parent Plus,10,11,89729.0,11,44867.0,,,,,,,,
15107,012750,EDISON STATE COMMUNITY COLLEGE,PIQUA,OH,45356,Public,Parent Plus,4,4,20930.0,4,10465.0,,,,,,,,
15114,023303,LEBANON COUNTY CAREER AND TECHNOLOGY CENTER,,PA,NaN,Public,Parent Plus,1,1,6264.0,1,3132.0,,,,,,,,
15121,003426,UNIVERSITY OF SOUTH CAROLINA - SUMTER,SUMTER,SC,29150,Public,Parent Plus,2,2,16500.0,2,8250.0,,,,,,,,
15124,010089,ROYAL CENTRAL SCHOOL OF SPEECH AND DRAMA (THE),,,NaN,Foreign-Public,Parent Plus,4,4,192031.0,4,64009.0,,,,,,,,
15127,037276,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,AUSTIN,TX,78752,Proprietary,Parent Plus,42,42,423326.0,42,199327.0,,,,,,,,
15137,010188,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",,,NaN,Foreign-Public,Parent Plus,45,45,1410572.0,45,705287.0,,,,,,,,
15146,003747,UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE (THE),WISE,VA,24293,Public,Parent Plus,47,47,397177.0,47,217142.0,,,,,,,,
15155,022385,CENTRAL OKLAHOMA COLLEGE,,OK,NaN,Proprietary,Parent Plus,1,1,6668.0,1,2223.0,,,,,,,,
15159,012059,TRINITY BIBLE COLLEGE AND GRADUATE SCHOOL,ELLENDALE,ND,58436,Private-Nonprofit,Parent Plus,6,6,82209.0,6,40079.0,,,,,,,,
15160,010418,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,,,NaN,Foreign-Private,Parent Plus,3,3,44850.0,3,22425.0,,,,,,,,
15175,009479,ST. PAUL'S SCHOOL OF NURSING,STATEN ISLAND,NY,10304,Proprietary,Parent Plus,7,7,60353.0,7,26122.0,,,,,,,,
15179,010594,"RICHMOND, THE AMERICAN INTERNATIONAL UNIVERSITY IN LONDON",,,NaN,Foreign-Private,Parent Plus,43,43,1318160.0,43,668982.0,,,,,,,,
15190,006214,BLESSING HOSPITAL,QUINCY,IL,62301,Private-Nonprofit,Parent Plus,2,2,17000.0,2,8500.0,,,,,,,,
15198,022025,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,SOMERS,CT,6071,Proprietary,Parent Plus,16,16,72412.0,16,36211.0,,,,,,,,
15199,005335,CENTRAL PENNSYLVANIA INSTITUTE OF SCIENCE AND TECHNOLOGY,,PA,NaN,Public,Parent Plus,4,4,32242.0,4,13814.0,,,,,,,,
15206,010864,UNIVERSITY OF DUNDEE,,,NaN,Foreign-Public,Parent Plus,1,1,30000.0,1,15000.0,,,,,,,,
15215,021173,GREAT OAKS CAREER CAMPUSES-SCARLET OAKS,,OH,NaN,Public,Parent Plus,12,12,76725.0,12,38136.0,,,,,,,,
15229,021171,ART INSTITUTE OF HOUSTON (THE),,TX,NaN,Proprietary,Parent Plus,26,26,289414.0,47,187172.0,,,,,,,,
15241,041210,MYCOMPUTERCAREER.COM /TECHSKILLS,INDIANAPOLIS,IN,46241,Proprietary,Parent Plus,3,3,37479.0,3,18739.0,,,,,,,,
15246,009248,SAMARITAN HOSPITAL SCHOOL OF NURSING,TROY,NY,12180,Private-Nonprofit,Parent Plus,1,1,5000.0,1,2500.0,,,,,,,,
15248,005365,YORK COUNTY SCHOOL OF TECHNOLOGY,,PA,NaN,Public,Parent Plus,1,1,3113.0,1,1557.0,,,,,,,,
15251,031643,CREATIVE CENTER (THE),OMAHA,NE,68164,Proprietary,Parent Plus,16,16,384919.0,16,190845.0,,,,,,,,
15254,002740,JEWISH THEOLOGICAL SEMINARY OF AMERICA (THE),NEW YORK,NY,10027,Private-Nonprofit,Parent Plus,4,4,78535.0,4,39267.0,,,,,,,,
15256,030722,CHANDLER - GILBERT COMMUNITY COLLEGE,CHANDLER,AZ,85225,Public,Parent Plus,6,6,127383.0,6,63692.0,,,,,,,,
15259,008200,UPMC JAMESON SCHOOL OF NURSING,NEW CASTLE,PA,16105,Private-Nonprofit,Parent Plus,2,2,32801.0,2,16401.0,,,,,,,,
15282,023502,INDIANA COUNTY TECHNOLOGY CENTER,INDIANA,PA,15701,Public,Parent Plus,1,1,3000.0,1,2751.0,,,,,,,,
15289,012096,ECOLE HOTELIERE DE LAUSANNE,,,NaN,Foreign-Private,Parent Plus,2,2,104499.0,2,52249.0,,,,,,,,
15290,001095,CROWLEY'S RIDGE COLLEGE,PARAGOULD,AR,72450,Private-Nonprofit,Parent Plus,21,21,191113.0,21,95561.0,,,,,,,,
15291,012136,UNIVERSITY OF MANCHESTER (THE),,,NaN,Foreign-Public,Parent Plus,5,5,177739.0,5,59246.0,,,,,,,,
15292,040764,GNOMON,HOLLYWOOD,CA,90038,Proprietary,Parent Plus,10,10,300762.0,10,95259.0,,,,,,,,
