index,OPE ID_x,School_x,City_x,State,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,OPE ID_y,School,Address,City,StateCode,ZipCode,Province,Country,PostalCode
15455,010006,GREATER JOHNSTOWN AREA VOCATIONAL TECHNICAL SCHOOL -,,PA,NaN,Public,Parent Plus,4,4,34156.0,4,17079.0,,,,,,,,,
15456,021159,UNIVERSITY OF PORTSMOUTH,,,NaN,Foreign-Public,Parent Plus,2,2,53664.0,2,17888.0,,,,,,,,,
15458,023343,EMPIRE BEAUTY SCHOOL,,OH,NaN,Proprietary,Parent Plus,5,5,49683.0,5,24843.0,016541,EMPIRE BEAUTY SCHOOL,8419 COLERAIN AVENUE,CINCINNATI,OH,45239.0,,,
15471,023173,TRICOCI UNIVERSITY OF BEAUTY CULTURE,,IL,NaN,Proprietary,Parent Plus,3,3,31546.0,3,15773.0,016393,TRICOCI UNIVERSITY OF BEAUTY CULTURE,202 EAST  UNIVERSITY AVENUE,URBANA,IL,61801.0,,,
15471,023173,TRICOCI UNIVERSITY OF BEAUTY CULTURE,,IL,NaN,Proprietary,Parent Plus,3,3,31546.0,3,15773.0,041375,TRICOCI UNIVERSITY OF BEAUTY CULTURE,5321 NORTH HARLEM AVENUE,CHICAGO,IL,60656.0,,,
15471,023173,TRICOCI UNIVERSITY OF BEAUTY CULTURE,,IL,NaN,Proprietary,Parent Plus,3,3,31546.0,3,15773.0,041471,TRICOCI UNIVERSITY OF BEAUTY CULTURE,751 EAST PARK AVENUE,LIBERTYVILLE,IL,60048.0,,,
15471,023173,TRICOCI UNIVERSITY OF BEAUTY CULTURE,,IL,NaN,Proprietary,Parent Plus,3,3,31546.0,3,15773.0,041472,TRICOCI UNIVERSITY OF BEAUTY CULTURE,7350 WEST 87TH STREET,BRIDGEVIEW,IL,60455.0,,,
15471,023173,TRICOCI UNIVERSITY OF BEAUTY CULTURE,,IL,NaN,Proprietary,Parent Plus,3,3,31546.0,3,15773.0,041473,TRICOCI UNIVERSITY OF BEAUTY CULTURE,530 EAST NORTH AVENUE,GLENDALE HEIGHTS,IL,60139.0,,,
15471,023173,TRICOCI UNIVERSITY OF BEAUTY CULTURE,,IL,NaN,Proprietary,Parent Plus,3,3,31546.0,3,15773.0,041474,TRICOCI UNIVERSITY OF BEAUTY CULTURE,602 WEST GLEN AVENUE,PEORIA,IL,61614.0,,,
15471,023173,TRICOCI UNIVERSITY OF BEAUTY CULTURE,,IL,NaN,Proprietary,Parent Plus,3,3,31546.0,3,15773.0,041475,TRICOCI UNIVERSITY OF BEAUTY CULTURE,5485 EAST STATE STREET,ROCKFORD,IL,61108.0,,,
15474,021255,CIRCLE IN THE SQUARE THEATRE SCHOOL,,NY,NaN,Private-Nonprofit,Parent Plus,5,5,130031.0,5,65016.0,014760,CIRCLE IN THE SQUARE THEATRE SCHOOL,1633 BROADWAY,NEW YORK,NY,10019.0,,,
15481,022346,ATLANTIC BEAUTY & SPA ACADEMY,,NJ,NaN,Proprietary,Parent Plus,1,1,3780.0,1,1890.0,015759,ATLANTIC BEAUTY & SPA ACADEMY,3003 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,8234.0,,,
15485,021979,NORTH BENNET STREET SCHOOL,,MA,NaN,Private-Nonprofit,Parent Plus,2,2,80005.0,2,40003.0,015527,NORTH BENNET STREET SCHOOL,150 NORTH STREET,BOSTON,MA,2109.0,,,
15496,020814,ARLINGTON BAPTIST UNIVERSITY,,TX,NaN,Private-Nonprofit,Parent Plus,20,20,319403.0,21,160940.0,014305,ARLINGTON BAPTIST UNIVERSITY,3001 W. DIVISION ST,ARLINGTON,TX,76012.0,,,
15499,021006,CARRINGTON COLLEGE,,AZ,NaN,Proprietary,Parent Plus,11,11,83456.0,15,33819.0,014550,CARRINGTON COLLEGE,8503 NORTH 27TH AVENUE,PHOENIX,AZ,85015.0,,,
15510,021568,UNIVERSITY OF OTAGO,,,NaN,Foreign-Public,Parent Plus,2,2,19666.0,2,19666.0,,,,,,,,,
15516,021597,NEW HOPE CHRISTIAN COLLEGE,,OR,NaN,Private-Nonprofit,Parent Plus,1,1,13364.0,1,6682.0,015167,NEW HOPE CHRISTIAN COLLEGE,2155 BAILEY HILL ROAD,EUGENE,OR,97405.0,,,
15517,021458,CAYUGA ONONDAGA BOCES,,NY,NaN,Public,Parent Plus,2,2,9500.0,2,4750.0,014996,CAYUGA ONONDAGA BOCES,1879 WEST GENESEE STREET ROAD,AUBURN,NY,13021.0,,,
15529,021789,JOLIE HEALTH AND BEAUTY ACADEMY,,PA,NaN,Proprietary,Parent Plus,5,5,20855.0,5,10428.0,015379,JOLIE HEALTH AND BEAUTY ACADEMY,1057A NORTH CHURCH STREET,HAZLETON,PA,18202.0,,,
15529,021789,JOLIE HEALTH AND BEAUTY ACADEMY,,PA,NaN,Proprietary,Parent Plus,5,5,20855.0,5,10428.0,016160,JOLIE HEALTH AND BEAUTY ACADEMY,125 NORTH WILKES BARRE BOULEVARD,WILKES BARRE,PA,18702.0,,,
15534,021059,BRITTANY BEAUTY ACADEMY,,NY,NaN,Proprietary,Parent Plus,1,1,3774.0,1,1887.0,014628,BRITTANY BEAUTY ACADEMY,6711 FIFTH AVE,BROOKLYN,NY,11220.0,,,
15536,008645,EMPIRE BEAUTY SCHOOLS,,NH,NaN,Proprietary,Parent Plus,4,4,21818.0,5,14366.0,014177,EMPIRE BEAUTY SCHOOLS,556 MAIN STREET,LACONIA,NH,3220.0,,,
15536,008645,EMPIRE BEAUTY SCHOOLS,,NH,NaN,Proprietary,Parent Plus,4,4,21818.0,5,14366.0,015403,EMPIRE BEAUTY SCHOOLS,456 HIGH STREET,SOMERSWORTH,NH,3878.0,,,
15538,022708,AMERITECH COLLEGE,,UT,NaN,Proprietary,Parent Plus,2,2,48796.0,2,24398.0,016027,AMERITECH COLLEGE,12257 BUSINESS PARK DRIVE,DRAPER,UT,84020.0,,,
15543,021805,MIDDLESEX UNIVERSITY,,,NaN,Foreign-Public,Parent Plus,1,1,31000.0,1,15500.0,,,,,,,,,
15548,021842,PAROBA COLLEGE OF COSMETOLOGY,,WA,NaN,Proprietary,Parent Plus,1,1,9949.0,1,4974.0,014396,PAROBA COLLEGE OF COSMETOLOGY,607 SE EVERETT MALL WAY STE 5,EVERETT,WA,98208.0,,,
15560,021951,UNIVERSITY OF WESTMINSTER,,,NaN,Foreign-Public,Parent Plus,5,5,121525.0,5,60763.0,,,,,,,,,
15562,021967,GUILDHALL SCHOOL OF MUSIC & DRAMA,,,NaN,Foreign-Public,Parent Plus,2,2,59000.0,2,19667.0,,,,,,,,,
15566,001023,JUDSON COLLEGE,MARION,AL,36756,Private-Nonprofit,Parent Plus,17,17,116427.0,22,63169.0,,,,,,,,,
15580,022074,CHINESE UNIVERSITY OF HONG KONG (THE),,,NaN,Foreign-Public,Parent Plus,1,1,12360.0,1,6180.0,,,,,,,,,
15582,022095,UNIVERSITEIT UTRECHT,,,NaN,Foreign-Public,Parent Plus,1,1,15414.0,1,7707.0,,,,,,,,,
15587,008955,SALON PROFESSIONAL ACADEMY (THE),,PA,NaN,Proprietary,Parent Plus,5,5,44458.0,5,22228.0,015865,SALON PROFESSIONAL ACADEMY (THE),415 D ORCHARD AVENUE,ALTOONA,PA,16601.0,,,
15587,008955,SALON PROFESSIONAL ACADEMY (THE),,PA,NaN,Proprietary,Parent Plus,5,5,44458.0,5,22228.0,042970,SALON PROFESSIONAL ACADEMY (THE),130 WEST MAIN STREET,COLLEGEVILLE,PA,19460.0,,,
15605,025554,UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,,TX,NaN,Public,Parent Plus,5,5,79062.0,5,26355.0,,,,,,,,,
15610,022180,CARRINGTON COLLEGE,,ID,NaN,Proprietary,Parent Plus,8,8,66343.0,10,19437.0,015667,CARRINGTON COLLEGE,1122 NORTH LIBERTY STREET,BOISE,ID,83704.0,,,
15619,023209,TIDEWATER TECH,,VA,NaN,Proprietary,Parent Plus,10,10,97312.0,10,48657.0,016418,TIDEWATER TECH,5301 EAST PRINCESS ANNE ROAD,NORFOLK,VA,23502.0,,,
15620,022425,BASTYR UNIVERSITY,,WA,NaN,Private-Nonprofit,Parent Plus,1,1,46103.0,1,15368.0,016059,BASTYR UNIVERSITY,14500 JUANITA DRIVE NE,KENMORE,WA,98028.0,,,
15626,022727,COLUMBIANA COUNTY VOCATIONAL SCHOOL DISTRICT,,OH,NaN,Public,Parent Plus,1,1,3167.0,2,3167.0,,,,,,,,,
15628,021890,MID-EAST CAREER AND TECHNOLOGY CENTERS - ADULT EDUCATION,,OH,NaN,Public,Parent Plus,1,1,7530.0,1,1883.0,,,,,,,,,
15631,023208,MAGNOLIA COLLEGE OF COSMETOLOGY,,MS,NaN,Proprietary,Parent Plus,2,2,8800.0,2,4400.0,016424,MAGNOLIA COLLEGE OF COSMETOLOGY,4725 I-55 N,JACKSON,MS,39206.0,,,
15641,022606,NUC UNIVERSITY,,PR,NaN,Proprietary,Parent Plus,14,14,74723.0,14,25086.0,,,,,,,,,
15645,023367,CUYAHOGA VALLEY CAREER CENTER,,OH,NaN,Public,Parent Plus,1,1,9000.0,1,4500.0,016576,CUYAHOGA VALLEY CAREER CENTER,8001 BRECKSVILLE ROAD,BRECKSVILLE,OH,44141.0,,,
15650,022697,AVEDA INSTITUTE MARYLAND,,MD,NaN,Proprietary,Parent Plus,5,5,34341.0,5,17171.0,016012,AVEDA INSTITUTE MARYLAND,227 ARCHER STREET,BEL AIR,MD,21014.0,,,
15654,023608,PROVO COLLEGE,,UT,NaN,Proprietary,Parent Plus,1,1,17383.0,1,8692.0,016775,PROVO COLLEGE,1450 WEST 820 NORTH,PROVO,UT,84601.0,,,
15658,022062,BEAUTY INSTITUTE (THE),,PA,NaN,Proprietary,Parent Plus,5,5,68232.0,6,36874.0,014997,BEAUTY INSTITUTE (THE),1921 UNION BOULEVARD,ALLENTOWN,PA,18109.0,,,
15658,022062,BEAUTY INSTITUTE (THE),,PA,NaN,Proprietary,Parent Plus,5,5,68232.0,6,36874.0,015603,BEAUTY INSTITUTE (THE),50 EAST BUTLER PIKE,AMBLER,PA,19002.0,,,
15658,022062,BEAUTY INSTITUTE (THE),,PA,NaN,Proprietary,Parent Plus,5,5,68232.0,6,36874.0,015604,BEAUTY INSTITUTE (THE),100 N 8TH STREET,STROUDSBURG,PA,18360.0,,,
15659,022736,QUEEN'S UNIVERSITY OF BELFAST (THE),,,NaN,Foreign-Public,Parent Plus,2,2,37500.0,2,18750.0,,,,,,,,,
15661,021531,PAUL MITCHELL THE SCHOOL MURFREESBORO,,TN,NaN,Proprietary,Parent Plus,4,4,42634.0,4,21316.0,,,,,,,,,
15665,042238,ELECTRICAL AND HVAC/R TRAINING CENTER,,NY,NaN,Proprietary,Parent Plus,2,2,17800.0,2,8900.0,G42238,ELECTRICAL AND HVAC/R TRAINING CENTER,65 ELM STREET,COPIAGUE,NY,11726.0,,,
15674,020896,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,16,16,180974.0,16,73827.0,014016,CONCORDE CAREER INSTITUTE,7259 SALISBURY ROAD,JACKSONVILLE,FL,32256.0,,,
15674,020896,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,16,16,180974.0,16,73827.0,015307,CONCORDE CAREER INSTITUTE,4202 W. SPRUCE ST,TAMPA,FL,33607.0,,,
15674,020896,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,16,16,180974.0,16,73827.0,016050,CONCORDE CAREER INSTITUTE,10933 MARK'S WAY,MIRAMAR,FL,33025.0,,,
15678,022827,INTER AMERICAN UNIVERSITY OF PUERTO RICO - GUAYAMA CAMPUS,,PR,NaN,Private-Nonprofit,Parent Plus,1,1,10000.0,1,5000.0,,,,,,,,,
15679,022828,INTER AMERICAN UNIVERSITY OF PUERTO RICO - FAJARDO CAMPUS,,PR,NaN,Private-Nonprofit,Parent Plus,1,1,6000.0,1,3000.0,,,,,,,,,
15683,021448,VET TECH INSTITUTE OF HOUSTON,,TX,NaN,Proprietary,Parent Plus,32,32,235658.0,32,122159.0,014986,VET TECH INSTITUTE OF HOUSTON,4669 SOUTHWEST FREEWAY,HOUSTON,TX,77027.0,,,
15701,025623,APOLLO CAREER CENTER,,OH,NaN,Public,Parent Plus,1,1,5970.0,1,2985.0,,,,,,,,,
15705,023306,PENNSYLVANIA GUNSMITH SCHOOL,,PA,NaN,Proprietary,Parent Plus,2,2,48000.0,2,24000.0,016508,PENNSYLVANIA GUNSMITH SCHOOL,812 OHIO RIVER BLVD,PITTSBURGH,PA,15202.0,,,
15708,023069,IOWA SCHOOL OF BEAUTY,,IA,NaN,Proprietary,Parent Plus,2,2,6811.0,2,3406.0,016306,IOWA SCHOOL OF BEAUTY,609 W 2ND ST,OTTUMWA,IA,52501.0,,,
15708,023069,IOWA SCHOOL OF BEAUTY,,IA,NaN,Proprietary,Parent Plus,2,2,6811.0,2,3406.0,034413,IOWA SCHOOL OF BEAUTY,3320 LINE DRIVE,SIOUX CITY,IA,51106.0,,,
15710,021440,BEAUTY INSTITUTE (THE),,PA,NaN,Proprietary,Parent Plus,3,3,49401.0,3,24702.0,014997,BEAUTY INSTITUTE (THE),1921 UNION BOULEVARD,ALLENTOWN,PA,18109.0,,,
15710,021440,BEAUTY INSTITUTE (THE),,PA,NaN,Proprietary,Parent Plus,3,3,49401.0,3,24702.0,015603,BEAUTY INSTITUTE (THE),50 EAST BUTLER PIKE,AMBLER,PA,19002.0,,,
15710,021440,BEAUTY INSTITUTE (THE),,PA,NaN,Proprietary,Parent Plus,3,3,49401.0,3,24702.0,015604,BEAUTY INSTITUTE (THE),100 N 8TH STREET,STROUDSBURG,PA,18360.0,,,
15711,025685,GRABBER SCHOOL OF HAIR DESIGN,,MO,NaN,Proprietary,Parent Plus,3,3,9925.0,3,4963.0,017279,GRABBER SCHOOL OF HAIR DESIGN,9833 WATSON ROAD,ST. LOUIS,MO,63126.0,,,
15712,022345,BOISE BIBLE COLLEGE,,ID,NaN,Private-Nonprofit,Parent Plus,1,1,10000.0,1,5000.0,015783,BOISE BIBLE COLLEGE,8695 W MARIGOLD ST,BOISE,ID,83714.0,,,
15715,025488,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE,,TX,NaN,Proprietary,Parent Plus,5,5,29036.0,6,10813.0,,,,,,,,,
15723,023427,FORTIS COLLEGE,,VA,NaN,Proprietary,Parent Plus,2,2,8178.0,2,2726.0,,,,,,,,,
15736,021111,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE RICH MOUNTAIN,,AR,NaN,Public,Parent Plus,6,6,27353.0,8,16482.0,,,,,,,,,
15739,023413,PALO ALTO COLLEGE,,TX,NaN,Public,Parent Plus,1,1,7000.0,1,3500.0,016615,PALO ALTO COLLEGE,1400 W. VILLARET,SAN ANTONIO,TX,78224.0,,,
15746,021662,ITI TECHNICAL COLLEGE,,LA,NaN,Proprietary,Parent Plus,19,19,111902.0,19,37991.0,015270,ITI TECHNICAL COLLEGE,13944 AIRLINE HWY,BATON ROUGE,LA,70817.0,,,
15747,008129,ADULT AND COMMUNITY EDUCATION @HUDSON,,OH,NaN,Public,Parent Plus,1,1,8500.0,1,2833.0,,,,,,,,,
15748,025600,CASAL AVEDA INSTITUTE,,OH,NaN,Proprietary,Parent Plus,6,6,42055.0,6,21548.0,017193,CASAL AVEDA INSTITUTE,6000 MAHONING AVENUE,AUSTINTOWN,OH,44515.0,,,
15755,023388,EMILY CARR UNIVERSITY OF ART AND DESIGN,,,NaN,Foreign-Public,Parent Plus,2,3,30600.0,3,15300.0,,,,,,,,,
15757,020848,RAVENSCROFT BEAUTY COLLEGE,,IN,NaN,Proprietary,Parent Plus,1,1,8500.0,1,4250.0,014273,RAVENSCROFT BEAUTY COLLEGE,4530 LAHMEYER ROAD,FORT WAYNE,IN,46835.0,,,
15761,030108,FORTIS INSTITUTE,,AL,NaN,Proprietary,Parent Plus,4,4,24882.0,5,10829.0,,,,,,,,,
15762,023411,KENNETH SHULER SCHOOL OF COSMETOLOGY & NAILS,,SC,NaN,Proprietary,Parent Plus,12,12,85188.0,12,42591.0,,,,,,,,,
15773,023372,PJ'S COLLEGE OF COSMETOLOGY,,KY,NaN,Proprietary,Parent Plus,4,4,27325.0,4,13662.0,016552,PJ'S COLLEGE OF COSMETOLOGY,WESTERN GATEWAY SHOPPING CTR,BOWLING GREEN,KY,42101.0,,,
15773,023372,PJ'S COLLEGE OF COSMETOLOGY,,KY,NaN,Proprietary,Parent Plus,4,4,27325.0,4,13662.0,017103,PJ'S COLLEGE OF COSMETOLOGY,920 HAPPY VALLEY ROAD,GLASGOW,KY,42141.0,,,
15774,023518,UNIVERSIDAD IBEROAMERICANA (UNIBE),,,NaN,Foreign-Private,Parent Plus,2,2,8100.0,2,4050.0,,,,,,,,,
15775,023521,UNIVERSITY OF PLYMOUTH,,,NaN,Foreign-Public,Parent Plus,3,3,90555.0,3,30185.0,,,,,,,,,
15779,006612,COVENANT SCHOOL OF NURSING AND ALLIED HEALTH,,TX,NaN,Private-Nonprofit,Parent Plus,2,2,9000.0,2,9000.0,,,,,,,,,
15780,021400,RIVERSIDE COLLEGE OF HEALTH CAREERS,,VA,NaN,Private-Nonprofit,Parent Plus,1,1,3049.0,1,1525.0,014108,RIVERSIDE COLLEGE OF HEALTH CAREERS,"606 DENBIGH BOULEVARD, SUITE 500",NEWPORT NEWS,VA,23608.0,,,
15790,025212,ARLINGTON CAREER INSTITUTE,,TX,NaN,Proprietary,Parent Plus,1,1,7781.0,2,5188.0,016944,ARLINGTON CAREER INSTITUTE,901 AVENUE K,GRAND PRAIRIE,TX,75050.0,,,
15791,023417,CAREER ACADEMY OF HAIR DESIGN,,AR,NaN,Proprietary,Parent Plus,4,4,17470.0,4,8736.0,016596,CAREER ACADEMY OF HAIR DESIGN,346 EAST ROBINSON AVE,SPRINGDALE,AR,72764.0,,,
15800,022897,JOLIE HEALTH AND BEAUTY ACADEMY,,PA,NaN,Proprietary,Parent Plus,1,1,10275.0,1,5138.0,015379,JOLIE HEALTH AND BEAUTY ACADEMY,1057A NORTH CHURCH STREET,HAZLETON,PA,18202.0,,,
15800,022897,JOLIE HEALTH AND BEAUTY ACADEMY,,PA,NaN,Proprietary,Parent Plus,1,1,10275.0,1,5138.0,016160,JOLIE HEALTH AND BEAUTY ACADEMY,125 NORTH WILKES BARRE BOULEVARD,WILKES BARRE,PA,18702.0,,,
15808,022554,TONI&GUY HAIRDRESSING ACADEMY,,CA,NaN,Proprietary,Parent Plus,6,6,32443.0,6,16221.0,014552,TONI&GUY HAIRDRESSING ACADEMY,464 N. FAIRFAX AVE,LOS ANGELES,CA,90036.0,,,
15811,025054,ATLANTIC UNIVERSITY COLLEGE,,PR,NaN,Private-Nonprofit,Parent Plus,8,8,39800.0,8,13690.0,,,,,,,,,
15812,020797,COLLEGE OF HAIR DESIGN,,NE,NaN,Proprietary,Parent Plus,1,1,5287.0,1,2644.0,014176,COLLEGE OF HAIR DESIGN,304 S 11TH STREET,LINCOLN,NE,68508.0,,,
15825,022751,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,13,13,84397.0,13,35802.0,014016,CONCORDE CAREER INSTITUTE,7259 SALISBURY ROAD,JACKSONVILLE,FL,32256.0,,,
15825,022751,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,13,13,84397.0,13,35802.0,015307,CONCORDE CAREER INSTITUTE,4202 W. SPRUCE ST,TAMPA,FL,33607.0,,,
15825,022751,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,13,13,84397.0,13,35802.0,016050,CONCORDE CAREER INSTITUTE,10933 MARK'S WAY,MIRAMAR,FL,33025.0,,,
15837,025340,NATIONAL UNIVERSITY OF NATURAL MEDICINE,,OR,NaN,Private-Nonprofit,Parent Plus,1,1,10734.0,1,3578.0,B07624,NATIONAL UNIVERSITY OF NATURAL MEDICINE,049 SOUTHWEST PORTER STREET,PORTLAND,OR,97201.0,,,
15838,025383,DELTA COLLEGE OF ARTS & TECHNOLOGY,,LA,NaN,Proprietary,Parent Plus,5,5,34602.0,5,17302.0,,,,,,,,,
15849,020739,WOR-WIC COMMUNITY COLLEGE,,MD,NaN,Public,Parent Plus,6,6,63324.0,6,63324.0,013842,WOR-WIC COMMUNITY COLLEGE,32000 CAMPUS DRIVE,SALISBURY,MD,21804.0,,,
15850,025457,GLASGOW SCHOOL OF ART,,,NaN,Foreign-Public,Parent Plus,3,3,81500.0,3,40750.0,,,,,,,,,
15852,022904,ALTOONA BEAUTY SCHOOL,,PA,NaN,Proprietary,Parent Plus,2,2,7050.0,2,3525.0,,,,,,,,,
15855,023577,PAUL MITCHELL THE SCHOOL HOUSTON,,TX,NaN,Proprietary,Parent Plus,8,8,65036.0,8,32516.0,016749,PAUL MITCHELL THE SCHOOL HOUSTON,10516 KATY FREEWAY,HOUSTON,TX,77043.0,,,
15858,025630,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,,OH,NaN,Proprietary,Parent Plus,1,1,6511.0,1,3255.0,014338,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,1324 YOUNGSTOWN-WARREN RD,NILES,OH,44446.0,,,
15858,025630,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,,OH,NaN,Proprietary,Parent Plus,1,1,6511.0,1,3255.0,030676,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,615 BOARDMAN-CANFIELD ROAD,BOARDMAN,OH,44512.0,,,
15866,011689,REFRIGERATION SCHOOL (THE),,AZ,NaN,Proprietary,Parent Plus,17,17,145113.0,20,82346.0,,,,,,,,,
15877,025696,SEARCY BEAUTY COLLEGE,,AR,NaN,Proprietary,Parent Plus,1,1,8000.0,1,4000.0,017262,SEARCY BEAUTY COLLEGE,1004 SOUTH MAIN STREET,SEARCY,AR,72143.0,,,
15883,025769,CHARTER COLLEGE,,WA,NaN,Proprietary,Parent Plus,2,2,20443.0,2,10147.0,,,,,,,,,
15884,022855,CREATIVE CIRCUS,,GA,NaN,Proprietary,Parent Plus,4,5,72858.0,6,26266.0,,,,,,,,,
15893,025844,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS,,RI,NaN,Proprietary,Parent Plus,16,16,73812.0,19,39884.0,,,,,,,,,
15897,021719,AILEY SCHOOL (THE),,NY,NaN,Private-Nonprofit,Parent Plus,2,2,49228.0,2,24614.0,015038,AILEY SCHOOL (THE),405 WEST 55TH STREET,NEW YORK,NY,10019.0,,,
15899,025880,UNIVERSITY OF ULSTER,,,NaN,Foreign-Public,Parent Plus,1,1,14430.0,1,7215.0,,,,,,,,,
15905,025938,CONCORDIA UNIVERSITY OF EDMONTON,,,NaN,Foreign-Private,Parent Plus,2,2,21000.0,2,10500.0,,,,,,,,,
15911,022759,"MODERN WELDING SCHOOL, INC",,NY,NaN,Proprietary,Parent Plus,4,4,49523.0,4,24760.0,,,,,,,,,
15927,026117,DUBLIN CITY UNIVERSITY,,,NaN,Foreign-Public,Parent Plus,1,1,37000.0,1,18500.0,,,,,,,,,
15934,025193,OHIO STATE SCHOOL OF COSMETOLOGY,,OH,NaN,Proprietary,Parent Plus,4,4,26200.0,4,13100.0,015932,OHIO STATE SCHOOL OF COSMETOLOGY,"789 HEBRON ROAD, SUITE J",HEATH,OH,43056.0,,,
15939,022975,OEHRLEIN SCHOOL OF COSMETOLOGY,,IL,NaN,Proprietary,Parent Plus,3,3,26626.0,3,13313.0,016242,OEHRLEIN SCHOOL OF COSMETOLOGY,100 MEADOW AVE,EAST PEORIA,IL,61611.0,,,
15942,025802,ATLANTA SCHOOL OF MASSAGE,,GA,NaN,Proprietary,Parent Plus,3,3,64658.0,3,32330.0,017369,ATLANTA SCHOOL OF MASSAGE,2 DUNWOODY PARK SOUTH,ATLANTA,GA,30338.0,,,
15959,021727,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,17,17,97339.0,17,45422.0,014016,CONCORDE CAREER INSTITUTE,7259 SALISBURY ROAD,JACKSONVILLE,FL,32256.0,,,
15959,021727,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,17,17,97339.0,17,45422.0,015307,CONCORDE CAREER INSTITUTE,4202 W. SPRUCE ST,TAMPA,FL,33607.0,,,
15959,021727,CONCORDE CAREER INSTITUTE,,FL,NaN,Proprietary,Parent Plus,17,17,97339.0,17,45422.0,016050,CONCORDE CAREER INSTITUTE,10933 MARK'S WAY,MIRAMAR,FL,33025.0,,,
15962,022859,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,,TX,NaN,Proprietary,Parent Plus,10,10,38738.0,10,19370.0,,,,,,,,,
15970,022537,INTELLITEC COLLEGE,,CO,NaN,Proprietary,Parent Plus,4,4,17825.0,5,9952.0,015908,INTELLITEC COLLEGE,2315 E PIKES PEAK AVE,COLORADO SPRINGS,CO,80909.0,,,
15970,022537,INTELLITEC COLLEGE,,CO,NaN,Proprietary,Parent Plus,4,4,17825.0,5,9952.0,030669,INTELLITEC COLLEGE,772 HORIZON DR,GRAND JUNCTION,CO,81506.0,,,
15973,030295,UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE,,,NaN,Foreign-Public,Parent Plus,1,1,38500.0,1,19250.0,,,,,,,,,
15978,030333,MANCHESTER METROPOLITAN UNIVERSITY (THE),,,NaN,Foreign-Public,Parent Plus,3,3,73500.0,3,24499.0,,,,,,,,,
15991,020503,ACADEMY COLLEGE,,MN,NaN,Proprietary,Parent Plus,3,3,114824.0,4,46985.0,013505,ACADEMY COLLEGE,1600 W. 82ND STREET,BLOOMINGTON,MN,55431.0,,,
16003,030672,UNIVERSITY OF SYDNEY,,,NaN,Foreign-Public,Parent Plus,3,3,58056.0,4,49028.0,,,,,,,,,
16006,005102,SCHOOL OF DIAGNOSTIC IMAGING-CLEVELAND CLINIC HEALTH SYSTEM,,OH,NaN,Private-Nonprofit,Parent Plus,1,1,8352.0,1,4176.0,,,,,,,,,
16007,022775,HOUSE OF HEAVILIN BEAUTY COLLEGE,,MO,NaN,Proprietary,Parent Plus,3,3,17968.0,3,8983.0,009607,HOUSE OF HEAVILIN BEAUTY COLLEGE,5720 TROOST,KANSAS CITY,MO,64110.0,,,
16007,022775,HOUSE OF HEAVILIN BEAUTY COLLEGE,,MO,NaN,Proprietary,Parent Plus,3,3,17968.0,3,8983.0,014819,HOUSE OF HEAVILIN BEAUTY COLLEGE,2000 SOUTH WEST STATE ROUTE 7,BLUE SPRINGS,MO,64014.0,,,
16014,030738,UNIVERSITY OF DEBRECEN,,,NaN,Foreign-Public,Parent Plus,1,1,16500.0,1,8250.0,,,,,,,,,
16022,022621,HAIR PROFESSIONALS SCHOOL OF COSMETOLOGY,,IL,NaN,Proprietary,Parent Plus,1,1,5074.0,1,2537.0,,,,,,,,,
16029,030843,UNIVERSITY OF LIMERICK,,,NaN,Foreign-Public,Parent Plus,4,4,75500.0,4,37750.0,,,,,,,,,
16032,030887,ROYAL CONSERVATOIRE OF SCOTLAND,,,NaN,Foreign-Public,Parent Plus,14,14,453583.0,14,151189.0,,,,,,,,,
16037,030914,UNIVERSITY OF WOLLONGONG,,,NaN,Foreign-Public,Parent Plus,1,1,34759.0,1,17380.0,,,,,,,,,
16040,030954,BOND UNIVERSITY,,,NaN,Foreign-Private,Parent Plus,1,1,7641.0,1,7641.0,,,,,,,,,
16048,005330,FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,,PA,NaN,Public,Parent Plus,1,1,5000.0,1,2500.0,,,,,,,,,
